1111
106.483784,29.662411
106.483451,29.662468
106.482748,29.662543
106.482517,29.662527
106.482141,29.662458
106.481814,29.662356
106.480935,29.661948
106.480661,29.661787
1111
106.480709,29.661723
106.480902,29.661841
106.481734,29.662275
106.482297,29.66242
106.482581,29.662447
106.483086,29.662452
106.483445,29.66241
106.485081,29.662118
